fecha,hora_utc,clase_de_vuelo_todos_los_vuelos,clasificacion_vuelo,tipo_de_movimiento,aeropuerto,origen_destino,aerolinea_nombre,aeronave,pasajeros,calidad_dato
02/07/2021,21:25:00,Vuelo Oficial Nacional,Domestico,Despegue,JUA,AER,0,0,0,DEFINITIVO
20/10/2021,11:54:00,Regular,Domestico,Aterrizaje,CBA,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8LP,86,DEFINITIVO
20/05/2021,18:27:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152-II,0,DEFINITIVO
29/09/2021,18:04:00,Vuelo Oficial Nacional,Domestico,Despegue,RTA,FMA,0,0,0,DEFINITIVO
16/05/2021,13:33:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,MDP,0,CE-152,0,DEFINITIVO
01/03/2021,17:36:00,Vuelo Oficial Nacional,Domestico,Despegue,TRC,PAL,FUERZA AEREA ARGENTINA (FAA),0,0,DEFINITIVO
07/05/2021,15:05:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
16/01/2021,22:07:00,Regular,Domestico,Aterrizaje,DOZ,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,59,DEFINITIVO
11/05/2021,11:15:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,POS,ELD,0,CE-150-M,0,DEFINITIVO
01/12/2021,18:10:00,No Regular,Domestico,Despegue,DOZ,FDO,0,CE-551,1,DEFINITIVO
08/09/2021,16:41:00,Regular,Internacional,Aterrizaje,EZE,LEMD,IBERIA - LINEAS AÉREAS DE ESPAÑA,0,285,DEFINITIVO
05/09/2021,19:11:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FSA,RCE,0,CE-208,3,DEFINITIVO
20/04/2021,13:56:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CRV,ICO,0,PA-PA-28-140,0,DEFINITIVO
17/10/2021,18:41:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,MAY,0,PA-PA-18,0,DEFINITIVO
14/01/2021,14:52:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
02/01/2021,18:57:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,FDO,JUJ,0,LJ-31-A,0,DEFINITIVO
28/10/2021,17:58:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P92 MKII,0,DEFINITIVO
09/09/2021,18:04:00,Regular,Domestico,Aterrizaje,BAR,AER,JETSMART AIRLINES S.A.,AIB-A320-232,87,DEFINITIVO
26/02/2021,00:11:00,No Regular,Domestico,Aterrizaje,NEU,FDO,AERORUTAS S.A. DE TRANSP. AER.,LJ-31-A,0,DEFINITIVO
22/04/2021,14:38:00,Vuelo Oficial Nacional,Domestico,Despegue,RTA,RTA,0,0,0,DEFINITIVO
07/01/2021,16:59:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,DOZ,SRA,0,PA-PA-31-T,0,DEFINITIVO
16/10/2021,22:52:00,Vuelo Escuela,Domestico,Aterrizaje,SRA,SRA,0,TEA-P92,0,DEFINITIVO
18/08/2021,02:48:00,No Regular,Internacional,Aterrizaje,EZE,SGAS,AEROVIP (URUGUAY),0,0,DEFINITIVO
25/04/2021,22:33:00,Regular,Domestico,Despegue,BAR,AER,AEROLINEAS ARGENTINAS SA,BO-737-8,72,DEFINITIVO
19/08/2021,16:04:00,No Regular,Domestico,Despegue,ROS,VNO,0,PA-PA-31,0,DEFINITIVO
03/10/2021,19:42:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P2002 SIERRA,0,DEFINITIVO
08/09/2021,21:06:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,AER,SDE,0,LJ-45,0,DEFINITIVO
19/09/2021,14:54:00,Vuelo Privado con Matrícula Extranjera,Internacional,Aterrizaje,FDO,SBPA,CONSULEXPRESS ASSESORIA E CONSULTORIA EM,0,0,DEFINITIVO
15/06/2021,21:35:00,Vuelo Oficial Nacional,Domestico,Despegue,CRV,EZE,POLICIA DE SEGURIDAD AEROPORTUARIA,SOC-TBM-700,1,DEFINITIVO
07/09/2021,12:40:00,No Regular,Domestico,Aterrizaje,FDO,FDO,AMERICAN JET S.A.,FA-SA-227-DC,0,DEFINITIVO
30/11/2021,21:00:00,3E,Domestico,Aterrizaje,MOR,MOR,0,LU-8-E,0,DEFINITIVO
23/10/2021,00:09:00,Regular,Domestico,Despegue,AER,CBA,AEROLINEAS ARGENTINAS SA,BO-737-8SH,83,DEFINITIVO
04/12/2021,21:34:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
03/08/2021,03:04:00,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,FDO,SBBR,0,CE-525B,0,DEFINITIVO
31/07/2021,16:05:00,Regular,Domestico,Aterrizaje,AER,BAR,JETSMART AIRLINES S.A.,AIB-A320-232,90,DEFINITIVO
15/09/2021,01:40:00,Regular,Domestico,Aterrizaje,AER,USU,AEROLINEAS ARGENTINAS SA,BO-737-8HX,87,DEFINITIVO
03/05/2021,13:49:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,DIA,AER,0,0,3,DEFINITIVO
25/10/2021,15:39:00,Regular,Domestico,Aterrizaje,AER,SAL,AEROLINEAS ARGENTINAS SA,BO-737-800,84,DEFINITIVO
05/04/2021,22:27:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,DOZ,DOZ,0,PA-PA-31-T,0,DEFINITIVO
02/11/2021,14:57:00,1R,Domestico,Aterrizaje,NEU,DOZ,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,25,DEFINITIVO
12/05/2021,16:20:00,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,FDO,SULS,0,HDJ-HA-420,1,DEFINITIVO
21/09/2021,19:37:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,LJ-45,0,DEFINITIVO
18/08/2021,13:04:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-L,0,DEFINITIVO
24/11/2021,01:05:00,1R,Domestico,Aterrizaje,AER,OSA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,49,DEFINITIVO
16/07/2021,14:31:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
10/11/2021,11:18:00,2N,Domestico,Despegue,AER,HOP,0,0,0,DEFINITIVO
28/12/2021,20:09:00,No Regular,Domestico,Aterrizaje,AER,FSA,BAIRES FLY SA,LJ-60,0,DEFINITIVO
25/08/2021,19:42:00,No Regular,Domestico,Despegue,DOZ,FDO,0,CE-550,4,DEFINITIVO
14/09/2021,16:47:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
28/01/2021,21:49:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,TUC,TCM,0,BE-C-90-A,0,DEFINITIVO
10/12/2021,18:59:00,Regular,Domestico,Aterrizaje,CBA,DOZ,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,41,DEFINITIVO
10/09/2021,00:02:00,Regular,Domestico,Aterrizaje,CRV,AER,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,43,DEFINITIVO
06/10/2021,16:53:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,BCA,BCA,0,0,0,DEFINITIVO
01/10/2021,13:05:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,PTA,0,PA-PA-28-R-201T,0,DEFINITIVO
02/01/2021,07:54:00,Regular,Domestico,Despegue,EZE,USU,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,46,DEFINITIVO
07/03/2021,23:52:00,Regular,Domestico,Despegue,TRE,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,47,DEFINITIVO
04/11/2021,12:59:00,2N,Domestico,Aterrizaje,SIS,SIS,FUERZA AEREA ARGENTINA (FAA),0,0,DEFINITIVO
14/04/2021,15:20:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,MOR,0,CE-210-N,0,DEFINITIVO
27/12/2021,01:37:00,Regular,Internacional,Despegue,EZE,KJFK,AMERICAN AIRLINES INC.,0,156,DEFINITIVO
19/08/2021,18:15:00,Regular,Domestico,Despegue,SDE,AER,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,65,DEFINITIVO
16/10/2021,23:33:00,Regular,Domestico,Aterrizaje,AER,CBA,AEROLINEAS ARGENTINAS SA,BO-B737-8LP,69,DEFINITIVO
27/08/2021,20:21:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-C-152,0,DEFINITIVO
01/11/2021,15:07:00,1R,Domestico,Despegue,AER,CHP,AEROLINEAS ARGENTINAS SA,BO-B737-8,82,DEFINITIVO
08/12/2021,15:02:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MGI,0,PA-PA-28-161,0,DEFINITIVO
26/10/2021,22:02:00,Regular,Domestico,Despegue,ESQ,AER,AEROLINEAS ARGENTINAS SA,BO-737-8SH,78,DEFINITIVO
17/01/2021,12:34:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,MOR,MOR,0,PA-PA-28R-201T,0,DEFINITIVO
03/09/2021,16:41:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,HDI,0,BEL-429,0,DEFINITIVO
02/12/2021,17:18:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,MGI,0,CE-150-L,0,DEFINITIVO
22/11/2021,20:40:00,1R,Domestico,Despegue,AER,ECA,AEROLINEAS ARGENTINAS SA,BO-B737-8SH,70,DEFINITIVO
22/05/2021,00:42:00,No Regular,Domestico,Aterrizaje,JUJ,JUA,0,FA-SA-227-DC,10,DEFINITIVO
30/04/2021,21:06:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
30/07/2021,09:09:00,No Regular,Domestico,Aterrizaje,FDO,AER,0,EMB-EMB-500,0,DEFINITIVO
19/02/2021,15:12:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,BAR,NEU,SUNDOWN JET S.A.,BEL-505,1,DEFINITIVO
29/10/2021,09:07:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,NEU,FDO,0,CE-560,0,DEFINITIVO
29/04/2021,17:15:00,Regular,Domestico,Aterrizaje,CHP,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8BK,57,DEFINITIVO
02/05/2021,19:56:00,Vuelo de Adiestramiento,Domestico,Aterrizaje,NEU,ALL,0,TEA-P92 EAGLET,0,DEFINITIVO
07/09/2021,12:16:00,Regular,Domestico,Aterrizaje,DOZ,AER,JETSMART AIRLINES S.A.,AIB-A320-232,94,DEFINITIVO
28/07/2021,22:25:00,Regular,Domestico,Aterrizaje,AER,DOZ,JETSMART AIRLINES S.A.,AIB-A320-232,78,DEFINITIVO
04/07/2021,11:13:00,Regular,Domestico,Aterrizaje,BAR,AER,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,83,DEFINITIVO
22/08/2021,14:19:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P2002 SIERRA,0,DEFINITIVO
24/06/2021,20:19:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,CBA,VNO,0,CE-150-M,0,DEFINITIVO
14/10/2021,12:52:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,PA-PA-30,0,DEFINITIVO
09/06/2021,23:15:00,Regular,Domestico,Aterrizaje,AER,NEU,JETSMART AIRLINES S.A.,AIB-A320-232,28,DEFINITIVO
10/05/2021,20:13:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,POS,POS,0,CE-T-210-N,1,DEFINITIVO
28/11/2021,14:47:00,1R,Domestico,Aterrizaje,USU,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8HX,57,DEFINITIVO
02/04/2021,02:58:00,Vuelo Escuela,Domestico,Aterrizaje,FDO,FDO,0,TEA-P2002-JF,0,DEFINITIVO
16/09/2021,18:53:00,Regular,Domestico,Aterrizaje,AER,DOZ,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,42,DEFINITIVO
21/04/2021,12:32:00,Vuelo Oficial Nacional,Domestico,Despegue,RTA,RTA,0,0,0,DEFINITIVO
14/02/2021,17:05:00,Regular,Domestico,Despegue,EZE,ECA,AEROLINEAS ARGENTINAS SA,BO-B737-800,76,DEFINITIVO
01/04/2021,21:42:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,VNO,0,PA-PA-31,0,DEFINITIVO
16/10/2021,11:08:00,Regular,Domestico,Despegue,AER,BAR,AEROLINEAS ARGENTINAS SA,BO-737-8SH,77,DEFINITIVO
23/07/2021,16:00:00,Vuelo Escuela,Domestico,Despegue,MOR,SDL,0,TEA-P92 ECHO MKII,0,DEFINITIVO
04/10/2021,12:47:00,Vuelo de Adiestramiento,Domestico,Despegue,CRV,CRV,FUERZA AEREA ARGENTINA (FAA),0,0,DEFINITIVO
24/10/2021,15:02:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,GNR,0,HAB-C-90-A,0,DEFINITIVO
22/02/2021,14:05:00,Regular,Domestico,Despegue,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-800,88,DEFINITIVO
03/09/2021,20:33:00,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,FDO,SULS,0,CIR-SR-22,0,DEFINITIVO
15/10/2021,03:08:00,Regular,Domestico,Aterrizaje,AER,POS,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,63,DEFINITIVO
13/12/2021,21:53:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P92 MKII,0,DEFINITIVO
27/10/2021,08:04:00,Regular,Domestico,Despegue,AER,USU,JETSMART AIRLINES S.A.,AIB-A320-232,57,DEFINITIVO
18/09/2021,21:40:00,No Regular,Domestico,Despegue,GAL,RGR,0,PA-PA-28-R-201T,0,DEFINITIVO
02/12/2021,22:53:00,Vuelo Escuela,Domestico,Aterrizaje,PAL,MOR,0,CE-150-G,0,DEFINITIVO
29/10/2021,20:05:00,Regular,Domestico,Despegue,SIS,AER,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,64,DEFINITIVO
21/07/2021,13:28:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,TUC,SAL,AMERICAN JET S.A.,FA-SA-227-DC,4,DEFINITIVO
06/08/2021,16:41:00,Regular,Domestico,Despegue,BAR,AER,AEROLINEAS ARGENTINAS SA,BO-B737-86J,78,DEFINITIVO
01/12/2021,03:11:00,No Regular,Internacional,Aterrizaje,EZE,SUMU,AEROVIP (URUGUAY),0,0,DEFINITIVO
29/08/2021,16:41:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,SDL,0,CE-150-M,0,DEFINITIVO
15/05/2021,13:03:00,No Regular,Internacional,Despegue,AER,SULS,BAIRES FLY SA,LJ-35,0,DEFINITIVO
03/06/2021,17:40:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-G,0,DEFINITIVO
06/02/2021,13:33:00,Vuelo Escuela,Domestico,Despegue,MOR,MUS,0,CE-150-M,0,DEFINITIVO
01/11/2021,18:21:00,1R,Domestico,Aterrizaje,ECA,AER,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,33,DEFINITIVO
06/10/2021,17:30:00,Regular,Domestico,Despegue,BCA,BCA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,46,DEFINITIVO
16/01/2021,17:37:00,Regular,Domestico,Aterrizaje,EZE,IGU,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,37,DEFINITIVO
12/05/2021,19:24:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,EZP,0,PAA-PA-A-28-236,0,DEFINITIVO
30/05/2021,14:27:00,Regular,Domestico,Despegue,EZE,JUA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,29,DEFINITIVO
11/12/2021,11:34:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,MOR,0,TEA-P2002-JF,0,DEFINITIVO
02/05/2021,16:34:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MDP,MOR,0,TEA-P92 ECHO CLA,0,DEFINITIVO
01/07/2021,12:24:00,Regular,Domestico,Despegue,AER,MDP,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,18,DEFINITIVO
11/10/2021,16:54:00,Regular,Domestico,Despegue,DOZ,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8BK,52,DEFINITIVO
27/10/2021,11:06:00,Vuelo Escuela,Domestico,Aterrizaje,CRR,CRR,0,CE-150-M,0,DEFINITIVO
08/12/2021,18:59:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,CBA,JES,0,BE-C-90-A,0,DEFINITIVO
26/04/2021,12:14:00,Vuelo Escuela,Domestico,Despegue,MOR,NDL,0,TEA-P92 MKII,0,DEFINITIVO
15/10/2021,11:43:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
14/11/2021,20:16:00,1N,Domestico,Despegue,FDO,CAT,0,EMB-EMB-500,2,DEFINITIVO
25/08/2021,02:59:00,No Regular,Internacional,Aterrizaje,EZE,SUMU,AEROVIP (URUGUAY),0,0,DEFINITIVO
13/10/2021,12:18:00,Vuelo Escuela,Domestico,Aterrizaje,CRR,CRR,ESCUELA DE VUELO CORRIENTES,CE-150-M,0,DEFINITIVO
18/05/2021,18:00:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,TRC,VNO,0,PRP-912I,0,DEFINITIVO
15/11/2021,15:50:00,4N,Domestico,Aterrizaje,ROS,AER,0,CE-150-L,0,DEFINITIVO
07/02/2021,22:00:00,Regular,Domestico,Aterrizaje,EZE,JUJ,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,35,DEFINITIVO
29/11/2021,15:40:00,2N,Domestico,Despegue,PAL,PAL,FUERZA AEREA ARGENTINA,0,0,DEFINITIVO
04/01/2021,11:47:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,SRA,CHP,AMERICAN JET S.A.,AEP-ATR-42-320,8,DEFINITIVO
10/02/2021,22:29:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,CRV,FDO,0,TXA-208B,0,DEFINITIVO
29/01/2021,02:05:00,Regular,Internacional,Despegue,EZE,KDFW,AMERICAN AIRLINES INC.,0,99,DEFINITIVO
10/07/2021,14:56:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
10/07/2021,12:22:00,Regular,Domestico,Aterrizaje,IGU,AER,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,48,DEFINITIVO
08/06/2021,13:10:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
06/09/2021,17:30:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,RYD,JUA,0,0,0,DEFINITIVO
15/11/2021,14:15:00,1R,Domestico,Aterrizaje,CRV,AER,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,48,DEFINITIVO
09/01/2021,08:36:00,Regular,Internacional,Despegue,EZE,SBKP,UNITED PARCEL SERVICE COMPANY (EEUU),0,0,DEFINITIVO
01/03/2021,03:12:00,Regular,Internacional,Despegue,EZE,KMIA,AEROLINEAS ARGENTINAS SA,AIB-A-330-223,112,DEFINITIVO
06/12/2021,21:45:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
10/09/2021,18:38:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,BE-300-LW,0,DEFINITIVO
27/03/2021,15:12:00,Vuelo Oficial Extranjero,Internacional,Despegue,CBA,SUMU,FUERZA AEREA URUGUAYA,0,0,DEFINITIVO
26/11/2021,06:35:00,1R,Domestico,Aterrizaje,AER,CRV,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,47,DEFINITIVO
25/03/2021,14:09:00,No Regular,Domestico,Aterrizaje,NEU,CAT,AMERICAN JET S.A.,FA-SA-227-DC,0,DEFINITIVO
15/01/2021,01:46:00,Regular,Domestico,Aterrizaje,EZE,ECA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,8,DEFINITIVO
29/08/2021,18:35:00,Regular,Domestico,Despegue,ECA,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8SH,25,DEFINITIVO
16/09/2021,21:01:00,Vuelo Oficial Nacional,Domestico,Despegue,ECA,CRV,L.A.D.E.,0,0,DEFINITIVO
22/09/2021,17:13:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,PAA-PA-A-38-112,0,DEFINITIVO
06/02/2021,16:56:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,PAA-PA-A-28-180,0,DEFINITIVO
13/07/2021,17:35:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P2002 SIERRA,0,DEFINITIVO
01/12/2021,23:41:00,Regular,Domestico,Aterrizaje,DRY,AER,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,49,DEFINITIVO
23/10/2021,17:12:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
14/08/2021,13:25:00,Vuelo de Adiestramiento,Domestico,Despegue,NEU,NEU,0,PAA-PA-A-28-180,0,DEFINITIVO
12/05/2021,14:23:00,Vuelo Escuela,Domestico,Aterrizaje,NEU,NEU,0,CE-150-L,0,DEFINITIVO
10/03/2021,14:45:00,Vuelo Oficial Nacional,Domestico,Despegue,JUJ,CAT,0,0,7,DEFINITIVO
13/02/2021,11:15:00,Vuelo Oficial Nacional,Domestico,Despegue,PAL,CRV,FUERZA AEREA ARGENTINA,0,0,DEFINITIVO
18/10/2021,15:57:00,Regular,Domestico,Aterrizaje,AER,SAL,AEROLINEAS ARGENTINAS SA,BO-737-8SH,86,DEFINITIVO
16/04/2021,03:02:00,Regular,Domestico,Despegue,AER,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,0,DEFINITIVO
26/03/2021,14:46:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P92 EAGLET G5,0,DEFINITIVO
18/03/2021,19:13:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-K,0,DEFINITIVO
11/03/2021,13:39:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P2002 SIERRA,0,DEFINITIVO
28/07/2021,17:04:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
07/05/2021,16:13:00,Regular,Domestico,Aterrizaje,AER,IGU,AEROLINEAS ARGENTINAS SA,BO-737-8SH,18,DEFINITIVO
02/05/2021,13:15:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
04/02/2021,18:07:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P92 EAGLET G5,0,DEFINITIVO
13/09/2021,18:29:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,USU,AER,0,RAY-HAWKER 800XP,4,DEFINITIVO
11/05/2021,13:32:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,DOZ,DOZ,EJERCITO ARGENTINO,0,0,DEFINITIVO
28/02/2021,01:59:00,Regular,Domestico,Aterrizaje,POS,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,43,DEFINITIVO
05/12/2021,10:09:00,No Regular,Domestico,Despegue,NEU,JUA,MD FLY S.A.,LJ-35-A,0,DEFINITIVO
23/02/2021,11:55:00,Regular,Internacional,Despegue,EZE,SBGR,AEROLINEAS ARGENTINAS SA,BO-737-8HX,91,DEFINITIVO
11/05/2021,16:42:00,Vuelo Oficial Nacional,Domestico,Despegue,PAR,ESC,0,0,0,DEFINITIVO
23/01/2021,20:34:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,SDE,SDE,0,LJ-45,0,DEFINITIVO
25/01/2021,23:48:00,Regular,Internacional,Aterrizaje,EZE,SBGR,ETHIOPIAN AIRLINES,0,91,DEFINITIVO
23/12/2021,12:46:00,Regular,Domestico,Aterrizaje,AER,DOZ,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-8Q8,85,DEFINITIVO
23/05/2021,16:02:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,TUC,0,LJ-31-A,0,DEFINITIVO
12/09/2021,03:22:00,Regular,Domestico,Aterrizaje,TUC,AER,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-8Q8,89,DEFINITIVO
09/10/2021,12:51:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-152-II,0,DEFINITIVO
30/04/2021,15:22:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,PA-PA-39,0,DEFINITIVO
16/12/2021,15:03:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
04/09/2021,12:48:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P2002-JF,0,DEFINITIVO
22/07/2021,13:19:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,PA-PA-34-200,0,DEFINITIVO
06/12/2021,22:20:00,Regular,Internacional,Aterrizaje,CBA,SCEL,LAN AIRLINES S.A.,0,140,DEFINITIVO
25/06/2021,16:10:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,PA-PA-34-220-T,0,DEFINITIVO
18/02/2021,11:34:00,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,FDO,SBGR,"JUST FLIGHT  ""ROYAL CLASS""",DAS-FALCON 900EX,0,DEFINITIVO
05/11/2021,23:17:00,1R,Domestico,Aterrizaje,CAT,AER,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,0,DEFINITIVO
18/11/2021,07:02:00,1N,Internacional,Despegue,FDO,SCEL,0,EMB-EMB-500,0,DEFINITIVO
21/10/2021,18:30:00,Regular,Domestico,Aterrizaje,AER,IGU,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-8Q8,56,DEFINITIVO
12/08/2021,14:49:00,Vuelo Oficial Nacional,Domestico,Despegue,DIA,VIG,0,EL-427,3,DEFINITIVO
17/06/2021,21:35:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,CRR,0,CIR-SR 22T,2,DEFINITIVO
04/07/2021,21:16:00,No Regular,Domestico,Despegue,EZE,AER,AEROLINEAS ARGENTINAS SA,BO-B737-81D,0,DEFINITIVO
08/06/2021,21:59:00,No Regular,Domestico,Despegue,PAL,PAL,DELTA PLANE S.R.L.,CE-150-M,0,DEFINITIVO
07/08/2021,17:09:00,Regular,Domestico,Despegue,ROS,BAR,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,41,DEFINITIVO
02/10/2021,14:22:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,CHA,0,BE-C-90-A,0,DEFINITIVO
04/04/2021,11:29:00,No Regular,Domestico,Despegue,AER,CBA,BAIRES FLY SA,LJ-60,1,DEFINITIVO
20/05/2021,18:09:00,No Regular,Domestico,Despegue,CBA,FDO,BAIRES FLY SA,LJ-60,4,DEFINITIVO
