fecha,hora_utc,clase_de_vuelo_todos_los_vuelos,clasificacion_vuelo,tipo_de_movimiento,aeropuerto,origen_destino,aerolinea_nombre,aeronave,pasajeros,calidad_dato
02/01/2021,10:13:00,Regular,Internacional,Despegue,EZE,SKBO,AVIANCA AEROVIAS NACIONALES COLOMBIA,0,83,DEFINITIVO
02/01/2021,10:14:00,Regular,Domestico,Aterrizaje,JUJ,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
02/01/2021,10:15:00,No Regular,Domestico,Despegue,FDO,GAL,0,LJ-35A,0,DEFINITIVO
02/01/2021,10:19:00,No Regular,Domestico,Aterrizaje,SAL,JUJ,FLYING AMERICA SA,FA-SA-227-AC,0,DEFINITIVO
02/01/2021,10:21:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CBA,FDO,0,CE-525,0,DEFINITIVO
02/01/2021,10:22:00,Regular,Domestico,Despegue,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-737-8BK,83,DEFINITIVO
02/01/2021,10:24:00,Regular,Internacional,Aterrizaje,EZE,LFPG,AIR FRANCE,0,221,DEFINITIVO
02/01/2021,10:25:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,BCA,GNR,0,CIR-SR-22,0,DEFINITIVO
02/01/2021,10:26:00,Regular,Domestico,Despegue,EZE,CRV,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,37,DEFINITIVO
02/01/2021,10:29:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CRR,FDO,0,CE-208-B,1,DEFINITIVO
02/01/2021,10:30:00,Vuelo de Adiestramiento,Domestico,Aterrizaje,SVO,RLA,0,PA-PA-38-112,0,DEFINITIVO
02/01/2021,10:30:00,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,FDO,SCAR,0,LJ-60-XR,0,DEFINITIVO
02/01/2021,10:32:00,Regular,Internacional,Despegue,EZE,SBGL,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,98,DEFINITIVO
02/01/2021,10:39:00,No Regular,Domestico,Aterrizaje,FDO,PAR,BAIRES FLY SA,LJ-35,2,DEFINITIVO
02/01/2021,10:41:00,Regular,Domestico,Aterrizaje,CRR,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,31,DEFINITIVO
02/01/2021,10:41:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,MOR,0,CE-150-L,0,DEFINITIVO
02/01/2021,10:45:00,Regular,Domestico,Despegue,CAT,LAR,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,18,DEFINITIVO
02/01/2021,10:46:00,Regular,Domestico,Despegue,EZE,DOZ,AEROLINEAS ARGENTINAS SA,BO-B737-81D,73,DEFINITIVO
02/01/2021,10:48:00,Regular,Domestico,Despegue,EZE,TUC,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,37,DEFINITIVO
02/01/2021,10:51:00,Regular,Internacional,Aterrizaje,EZE,EDDF,LUFTHANSA,0,265,DEFINITIVO
02/01/2021,10:51:00,Trabajo Aéreo,Domestico,Aterrizaje,SRA,SRA,0,PA-PA-31-T,0,DEFINITIVO
02/01/2021,10:55:00,Regular,Domestico,Aterrizaje,SAL,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,61,DEFINITIVO
02/01/2021,10:55:00,Regular,Domestico,Despegue,ROS,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,35,DEFINITIVO
02/01/2021,10:56:00,Trabajo Aéreo,Domestico,Despegue,SRA,SRA,0,PA-PA-31-T,0,DEFINITIVO
02/01/2021,10:57:00,No Regular,Domestico,Despegue,NEU,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,41,DEFINITIVO
02/01/2021,11:03:00,No Regular,Domestico,Despegue,SAL,CAT,FLYING AMERICA SA,FA-SA-227-AC,1,DEFINITIVO
02/01/2021,11:04:00,Regular,Internacional,Despegue,EZE,SPJC,LAN PERU,0,143,DEFINITIVO
02/01/2021,11:06:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,GEZ,0,TEA-P2006T,0,DEFINITIVO
02/01/2021,11:08:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,BCA,GES,0,CIR-SR-22,0,DEFINITIVO
02/01/2021,11:08:00,Regular,Domestico,Despegue,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-737-8HX,86,DEFINITIVO
02/01/2021,11:11:00,Regular,Domestico,Aterrizaje,USU,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,46,DEFINITIVO
02/01/2021,11:13:00,Regular,Internacional,Aterrizaje,EZE,LEMD,AIR EUROPA LINEAS AEREAS,0,212,DEFINITIVO
02/01/2021,11:17:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,PAR,CPO,0,0,1,DEFINITIVO
02/01/2021,11:18:00,Regular,Domestico,Despegue,ECA,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-800,15,DEFINITIVO
02/01/2021,11:19:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,TUC,TCM,0,CE-172-B,0,DEFINITIVO
02/01/2021,11:22:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,GEZ,CWO S.A. - SUN FLIGHT,CE-150-G,0,DEFINITIVO
02/01/2021,11:23:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,CBA,PETREL AERO SERVICIOS S.A.,CE-525,0,DEFINITIVO
02/01/2021,11:23:00,Regular,Domestico,Despegue,IGU,EZE,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,64,DEFINITIVO
02/01/2021,11:24:00,Regular,Domestico,Despegue,JUJ,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,48,DEFINITIVO
02/01/2021,11:25:00,Regular,Internacional,Aterrizaje,EZE,LEMD,IBERIA - LINEAS AÉREAS DE ESPAÑA,0,189,DEFINITIVO
02/01/2021,11:29:00,Regular,Domestico,Despegue,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8SH,38,DEFINITIVO
02/01/2021,11:29:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,NEC,0,PA-PA-34-200-T,0,DEFINITIVO
02/01/2021,11:31:00,Regular,Domestico,Aterrizaje,EZE,ROS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,26,DEFINITIVO
02/01/2021,11:33:00,Regular,Domestico,Despegue,EZE,CBA,AEROLINEAS ARGENTINAS SA,BO-B-737-81D,76,DEFINITIVO
02/01/2021,11:36:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,11:36:00,Vuelo Escuela,Domestico,Despegue,SRA,SRA,0,TEA-P2002 SIERRA,0,DEFINITIVO
02/01/2021,11:37:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
02/01/2021,11:40:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MOR,MOR,0,PA-PA-28R-201T,0,DEFINITIVO
02/01/2021,11:41:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-H,0,DEFINITIVO
02/01/2021,11:42:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,BLL,0,TXA-B200GT,0,DEFINITIVO
02/01/2021,11:42:00,Regular,Domestico,Despegue,CRR,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,46,DEFINITIVO
02/01/2021,11:50:00,Regular,Internacional,Aterrizaje,EZE,KMIA,AMERICAN AIRLINES INC.,0,121,DEFINITIVO
02/01/2021,11:52:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,DIL,SEN,0,BE-BARON 58,0,DEFINITIVO
02/01/2021,11:55:00,Regular,Domestico,Despegue,EZE,ECA,AEROLINEAS ARGENTINAS SA,BO-737-800,63,DEFINITIVO
02/01/2021,12:01:00,Vuelo de Adiestramiento,Domestico,Despegue,SVO,RLA,0,PA-PA-38-112,0,DEFINITIVO
02/01/2021,12:01:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,TUC,TRH,0,CE-172-B,0,DEFINITIVO
02/01/2021,12:02:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-K,0,DEFINITIVO
02/01/2021,12:03:00,No Regular,Domestico,Aterrizaje,CAT,SAL,FLYING AMERICA SA,FA-SA-227-AC,0,DEFINITIVO
02/01/2021,12:04:00,Regular,Domestico,Aterrizaje,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8BK,78,DEFINITIVO
02/01/2021,12:04:00,Vuelo Escuela,Domestico,Despegue,MOR,SDL,0,TEA-P92 EAGLET G5,0,DEFINITIVO
02/01/2021,12:05:00,Regular,Domestico,Aterrizaje,DOZ,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-81D,73,DEFINITIVO
02/01/2021,12:06:00,Regular,Domestico,Despegue,SAL,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,57,DEFINITIVO
02/01/2021,12:07:00,Regular,Domestico,Despegue,USU,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,37,DEFINITIVO
02/01/2021,12:08:00,Vuelo Oficial Nacional,Domestico,Despegue,PAR,CPO,0,0,1,DEFINITIVO
02/01/2021,12:12:00,Regular,Domestico,Aterrizaje,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-737-8BK,62,DEFINITIVO
02/01/2021,12:12:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,GAL,CRV,FUERZA AEREA ARGENTINA (FAA),0,0,DEFINITIVO
02/01/2021,12:12:00,Regular,Domestico,Despegue,EZE,SAL,JETSMART AIRLINES S.A.,AIB-A320-232,72,DEFINITIVO
02/01/2021,12:13:00,Regular,Domestico,Aterrizaje,EZE,JUJ,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,55,DEFINITIVO
02/01/2021,12:14:00,Regular,Internacional,Aterrizaje,EZE,KIAH,UNITED AIRLINES INC. (EEUU),0,88,DEFINITIVO
02/01/2021,12:16:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,MOR,MOR,0,PA-PA-28R-201T,0,DEFINITIVO
02/01/2021,12:16:00,Regular,Domestico,Aterrizaje,USU,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-800,75,DEFINITIVO
02/01/2021,12:16:00,Regular,Internacional,Despegue,EZE,SBGR,AEROLINEAS ARGENTINAS SA,BO-B-737-700,97,DEFINITIVO
02/01/2021,12:18:00,Vuelo Escuela,Domestico,Aterrizaje,SRA,SRA,0,TEA-P2002 SIERRA,0,DEFINITIVO
02/01/2021,12:19:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,PA-PA-34-200,0,DEFINITIVO
02/01/2021,12:19:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,12:20:00,Regular,Domestico,Aterrizaje,EZE,NEU,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
02/01/2021,12:21:00,Regular,Domestico,Despegue,EZE,MDP,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,42,DEFINITIVO
02/01/2021,12:21:00,Vuelo Escuela,Domestico,Despegue,MOR,MUS,0,CE-152-II,0,DEFINITIVO
02/01/2021,12:23:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P2002-JF,0,DEFINITIVO
02/01/2021,12:24:00,Regular,Domestico,Aterrizaje,TUC,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,37,DEFINITIVO
02/01/2021,12:25:00,Regular,Domestico,Despegue,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-737-800,84,DEFINITIVO
02/01/2021,12:28:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,PAA-PA-A-38-112,0,DEFINITIVO
02/01/2021,12:28:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-G,0,DEFINITIVO
02/01/2021,12:29:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,12:29:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
02/01/2021,12:30:00,Regular,Domestico,Aterrizaje,CRV,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,37,DEFINITIVO
02/01/2021,12:31:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,POS,RES,0,PA-PA-32-260,1,DEFINITIVO
02/01/2021,12:33:00,No Regular,Domestico,Despegue,CAT,DOZ,FLYING AMERICA SA,FA-SA-227-AC,2,DEFINITIVO
02/01/2021,12:34:00,Vuelo Oficial Nacional,Domestico,Despegue,DOZ,DOZ,0,PA-PA-31-T,0,DEFINITIVO
02/01/2021,12:35:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MOR,MOR,0,CE-172-N,0,DEFINITIVO
02/01/2021,12:37:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,12:38:00,Regular,Domestico,Aterrizaje,CBA,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-81D,74,DEFINITIVO
02/01/2021,12:39:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,PA-PA-34-200,0,DEFINITIVO
02/01/2021,12:40:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MOR,MDP,0,PA-PA-32R-301T,0,DEFINITIVO
02/01/2021,12:41:00,Trabajo Aéreo,Domestico,Despegue,SRA,SRA,0,PA-PA-31-T,0,DEFINITIVO
02/01/2021,12:44:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,DIL,SEN,0,BE-BARON 58,0,DEFINITIVO
02/01/2021,12:45:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-K,0,DEFINITIVO
02/01/2021,12:46:00,Vuelo Escuela,Domestico,Despegue,NEU,NEU,0,CE-150-G,0,DEFINITIVO
02/01/2021,12:47:00,Regular,Internacional,Despegue,EZE,SGAS,AEROLINEAS ARGENTINAS SA,BO-B737-8MB,139,DEFINITIVO
02/01/2021,12:47:00,Vuelo Escuela,Domestico,Despegue,MOR,GIL,0,CE-152-II,0,DEFINITIVO
02/01/2021,12:47:00,Vuelo Oficial Nacional,Domestico,Despegue,POS,ELD,0,0,2,DEFINITIVO
02/01/2021,12:48:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,TRE,ICO,0,PA-PA-28-151,0,DEFINITIVO
02/01/2021,12:50:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CHP,CHP,0,CC-LY,0,DEFINITIVO
02/01/2021,12:51:00,Regular,Domestico,Aterrizaje,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8HX,80,DEFINITIVO
02/01/2021,12:51:00,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,FDO,SULS,0,HDJ-HA-420,0,DEFINITIVO
02/01/2021,12:52:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-H,0,DEFINITIVO
02/01/2021,12:54:00,Trabajo Aéreo,Domestico,Aterrizaje,SRA,SRA,0,PA-PA-31-T,0,DEFINITIVO
02/01/2021,12:57:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,MOR,MOR,0,CE-172-N,0,DEFINITIVO
02/01/2021,12:57:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
02/01/2021,12:59:00,Regular,Domestico,Aterrizaje,EZE,CRR,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
02/01/2021,12:59:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,13:02:00,Regular,Internacional,Aterrizaje,EZE,SBGR,TAM - TRANSPORTES AEREOS MERIDIONAIS S/A,0,85,DEFINITIVO
02/01/2021,13:02:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,FDO,CRR,0,CE-208-B,1,DEFINITIVO
02/01/2021,13:03:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,NEU,CCM,0,BE-BARON 95-B55,0,DEFINITIVO
02/01/2021,13:04:00,Regular,Domestico,Aterrizaje,MDP,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,42,DEFINITIVO
02/01/2021,13:04:00,No Regular,Domestico,Despegue,EZE,ROS,AMERICAN JET S.A.,EMB-EMB-145LR,0,DEFINITIVO
02/01/2021,13:07:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-152,0,DEFINITIVO
02/01/2021,13:07:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,13:08:00,Regular,Domestico,Aterrizaje,EZE,IGU,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,65,DEFINITIVO
02/01/2021,13:08:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,PA-PA-11,0,DEFINITIVO
02/01/2021,13:09:00,Regular,Domestico,Despegue,EZE,IGU,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,34,DEFINITIVO
02/01/2021,13:09:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,MUS,0,PIP-ALPHA TRAINER,0,DEFINITIVO
02/01/2021,13:12:00,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,FDO,SULS,0,BE-C-90-A,0,DEFINITIVO
02/01/2021,13:14:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,GAL,FDO,0,LJ-35A,0,DEFINITIVO
02/01/2021,13:14:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P2002-JF,0,DEFINITIVO
02/01/2021,13:14:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-J,0,DEFINITIVO
02/01/2021,13:16:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,PAA-PA-A-38-112,0,DEFINITIVO
02/01/2021,13:18:00,No Regular,Domestico,Despegue,FDO,BCA,FLYING AMERICA SA,FA-SA-227-AC,0,DEFINITIVO
02/01/2021,13:18:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MOR,MOR,0,CE-P-210-N,0,DEFINITIVO
02/01/2021,13:18:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P2002 SIERRA,0,DEFINITIVO
02/01/2021,13:20:00,Regular,Internacional,Aterrizaje,EZE,SBGR,TURK HAVA YOLLARI (TURKISH AIRLINES CO.),0,0,DEFINITIVO
02/01/2021,13:20:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,SLY,0,TXA-B300,0,DEFINITIVO
02/01/2021,13:21:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
02/01/2021,13:22:00,Regular,Domestico,Aterrizaje,USU,EZE,JETSMART AIRLINES S.A.,AIB-A320-232,34,DEFINITIVO
02/01/2021,13:23:00,Regular,Internacional,Aterrizaje,EZE,KDFW,AMERICAN AIRLINES INC.,0,51,DEFINITIVO
02/01/2021,13:23:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,GEZ,CWO S.A. - SUN FLIGHT,CE-150-G,0,DEFINITIVO
02/01/2021,13:23:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,GEZ,CWO S.A. - SUN FLIGHT,CE-CE-172RG,0,DEFINITIVO
02/01/2021,13:23:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,BOS,0,RO-R66,0,DEFINITIVO
02/01/2021,13:23:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
02/01/2021,13:23:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,POS,CRR,0,PA-PA-32-260,1,DEFINITIVO
02/01/2021,13:24:00,Regular,Domestico,Despegue,DOZ,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-81D,79,DEFINITIVO
02/01/2021,13:24:00,Vuelo Escuela,Domestico,Despegue,POS,POS,0,CE-152,0,DEFINITIVO
02/01/2021,13:25:00,Regular,Domestico,Despegue,EZE,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,42,DEFINITIVO
02/01/2021,13:27:00,Regular,Domestico,Despegue,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8BK,46,DEFINITIVO
02/01/2021,13:27:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,TRE,BCA,0,PA-PA-28-151,0,DEFINITIVO
02/01/2021,13:28:00,Regular,Domestico,Despegue,EZE,TRE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,41,DEFINITIVO
02/01/2021,13:28:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
02/01/2021,13:29:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-H,0,DEFINITIVO
02/01/2021,13:30:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,NEC,BROKER AIR S.A.,CE-550,3,DEFINITIVO
02/01/2021,13:32:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,NEU,ILD,0,VA-RV-7,0,DEFINITIVO
02/01/2021,13:34:00,Regular,Domestico,Despegue,EZE,ROS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,18,DEFINITIVO
02/01/2021,13:35:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-G,0,DEFINITIVO
02/01/2021,13:37:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,MRD,0,BE-G58,0,DEFINITIVO
02/01/2021,13:38:00,Vuelo Escuela,Domestico,Despegue,MOR,MDP,0,TEA-P2002-JF,0,DEFINITIVO
02/01/2021,13:39:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-H,0,DEFINITIVO
02/01/2021,13:40:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,CHP,CHP,0,CC-LY,0,DEFINITIVO
02/01/2021,13:40:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,GUA,0,CE-152,0,DEFINITIVO
02/01/2021,13:40:00,Regular,Domestico,Despegue,USU,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-800,73,DEFINITIVO
02/01/2021,13:41:00,No Regular,Domestico,Aterrizaje,ROS,EZE,AMERICAN JET S.A.,EMB-EMB-145LR,18,DEFINITIVO
02/01/2021,13:41:00,Vuelo Escuela,Domestico,Despegue,SRA,SRA,0,TEA-P2002 SIERRA,0,DEFINITIVO
02/01/2021,13:41:00,Regular,Domestico,Despegue,TUC,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
02/01/2021,13:42:00,Vuelo Escuela,Domestico,Aterrizaje,NEU,NEU,0,CE-150-G,0,DEFINITIVO
02/01/2021,13:42:00,Vuelo Oficial Nacional,Internacional,Aterrizaje,POS,2324,0,0,3,DEFINITIVO
02/01/2021,13:44:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CHP,CHP,0,AB-115-AB,0,DEFINITIVO
02/01/2021,13:45:00,Regular,Internacional,Aterrizaje,EZE,SCEL,LAN AIRLINES S.A.,0,82,DEFINITIVO
02/01/2021,13:45:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,13:46:00,Vuelo Privado con Matrícula Extranjera,Internacional,Aterrizaje,ROS,SCEL,METALNOR SA (CHILE),0,0,DEFINITIVO
02/01/2021,13:47:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,SAL,EZE,0,BE-C-90,0,DEFINITIVO
02/01/2021,13:48:00,Regular,Domestico,Aterrizaje,EZE,CAT,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,48,DEFINITIVO
02/01/2021,13:48:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-K,0,DEFINITIVO
02/01/2021,13:48:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,NEU,BAR,0,BE-BARON 95-B55,2,DEFINITIVO
02/01/2021,13:49:00,No Regular,Domestico,Aterrizaje,DOZ,CAT,FLYING AMERICA SA,FA-SA-227-AC,0,DEFINITIVO
02/01/2021,13:50:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-L,0,DEFINITIVO
02/01/2021,13:50:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CHP,FDO,0,EMB-EMB-500,0,DEFINITIVO
02/01/2021,13:52:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-J,0,DEFINITIVO
02/01/2021,13:53:00,Regular,Domestico,Aterrizaje,EZE,SAL,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,39,DEFINITIVO
02/01/2021,13:54:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P2002 SIERRA,0,DEFINITIVO
02/01/2021,13:55:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,13:56:00,Regular,Domestico,Aterrizaje,EZE,ECA,AEROLINEAS ARGENTINAS SA,BO-B737-800,48,DEFINITIVO
02/01/2021,13:56:00,Regular,Domestico,Despegue,CBA,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-81D,78,DEFINITIVO
02/01/2021,13:56:00,Regular,Domestico,Despegue,CRV,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,35,DEFINITIVO
02/01/2021,13:56:00,Vuelo Escuela,Domestico,Despegue,MOR,PAR,0,CE-150-M,0,DEFINITIVO
02/01/2021,13:58:00,Regular,Domestico,Aterrizaje,SAL,EZE,JETSMART AIRLINES S.A.,AIB-A320-232,71,DEFINITIVO
02/01/2021,13:59:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
02/01/2021,14:00:00,Regular,Internacional,Aterrizaje,EZE,MMMX,AEROVIAS DE MEXICO - AEROMEXICO,0,135,DEFINITIVO
02/01/2021,14:00:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
02/01/2021,14:00:00,Vuelo Oficial Nacional,Domestico,Despegue,POS,CRR,0,EUR-EC-135T2,1,DEFINITIVO
02/01/2021,14:01:00,Vuelo Oficial Nacional,Domestico,Despegue,GAL,CRV,FUERZA AEREA ARGENTINA (FAA),0,2,DEFINITIVO
02/01/2021,14:02:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-152,0,DEFINITIVO
02/01/2021,14:03:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-J,0,DEFINITIVO
02/01/2021,14:04:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,PA-PA-11,0,DEFINITIVO
02/01/2021,14:05:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CHP,CHP,0,CC-LY,0,DEFINITIVO
02/01/2021,14:07:00,Regular,Domestico,Aterrizaje,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-800,76,DEFINITIVO
02/01/2021,14:07:00,Regular,Domestico,Despegue,EZE,BAR,JETSMART AIRLINES S.A.,AIB-A320-232,62,DEFINITIVO
